OBJECTID,NameInt,GlobalID,Seg_ID_Score,Seg_Bk_Score,Seg_LL_Score,Seg_Wd_Score,GridNormScore,CSScore,Pop2015,Ones,Twos,Threes,GridScrRounded
867,1667,7a585c55-507e-4e54-8fc2-b6b3c79dd1d4,0,3,1,3,8.196721,0.288462,859.349981,23,5,0,1
868,2106,ff24abad-8652-426f-8882-e0a08199b33f,0,0,0,0,0,0,551.672017,,,0,1
869,1346,5ea4bf85-8598-4f11-b049-e9b0e559208c,3,15,10,14,37.704918,1.326923,4314.494949,21,18,5,3
870,736,ca4ad4dd-c445-4f4e-8ca8-27bf21613c13,0,3,6,0,14.754098,0.519231,2056.481249,2,9,0,1
871,2107,010fc918-ba18-486d-8a74-b9b94fc6d528,1,7,10,0,18.032787,0.634615,3929.230098,11,10,1,1
872,1347,dd206ed3-c251-4c67-b513-271925d989a0,6,15,19,8,42.622951,1.5,5186.447051,19,20,6,3
873,1668,40dfbd63-1129-417c-8dfd-8d77cbb9415a,2,12,2,1,21.311475,0.75,2732.234038,71,11,2,1
874,134,6b935f80-feb4-4a4c-b99c-f1a069cb400f,0,0,0,0,0,0,144.671612,,,0,1
875,737,63c493e2-4802-4c4b-bbcb-cfffd469ec3d,0,0,0,0,0,0,1012.376331,,,0,1
876,1669,fcc7ccfc-8647-4b5e-97d9-7d8a68d900e6,0,2,0,0,3.278689,0.115385,1012.120187,15,2,0,1
877,2111,422db9c7-f88c-4e29-b11c-49fc1a23e7d6,0,3,0,0,4.918033,0.173077,5378.859932,120,3,0,1
878,2113,02944ce9-2538-44e4-b907-9089cac326ba,3,5,0,0,8.196721,0.288462,3888.31044,48,2,3,1
879,166,5ab07654-f08c-4bfb-9443-a50e2f72fda9,0,0,3,0,4.918033,0.173077,453.052742,0,3,0,1
880,1351,a8ae89ac-839d-4e2d-a1d0-a13ddaaa8db7,4,12,8,2,29.508197,1.038462,4791.321847,17,14,4,2
881,738,e161e1d2-4191-4e0c-90b9-36af9ebdb6c8,0,2,0,0,3.278689,0.115385,1578.021527,21,2,0,1
882,1352,0978cc62-c1e3-4bdf-81ba-ae7cf92a0fb9,0,12,8,2,27.868852,0.980769,4987.124155,15,17,0,1
883,739,670193c0-a6a4-482c-924b-5d656e69aa7b,0,0,0,0,0,0,1007.328997,,,0,1
884,1672,9def3dcd-a76e-416b-9594-c048e9fece4f,2,6,6,0,19.672131,0.692308,2196.295038,11,10,2,1
885,2114,6dd85ff1-e708-42b0-99ba-30a5e24834d5,1,6,5,4,14.754098,0.519231,2613.478249,32,8,1,1
886,742,9c8cc024-af7e-4e21-9dad-8b0df614e7f4,0,0,0,0,0,0,1480.933264,,,0,1
887,1353,21642192-b19b-45f9-bce2-d53875ab8afe,3,12,2,1,24.590164,0.865385,5095.211279,19,12,3,1
888,2115,faa87468-9c79-44c0-8412-66e9ba8d12db,0,3,5,0,8.196721,0.288462,4434.049681,5,5,0,1
889,1673,a8c881c4-7785-4f44-a2a2-6754e8786990,1,2,1,0,3.278689,0.115385,52.198121,4,1,1,1
890,743,c24ec4c8-d4cf-4ecc-9313-3f5a7582a414,0,2,0,0,3.278689,0.115385,3411.14263,27,2,0,1
891,1354,e466eab3-6338-4223-8d5d-fc9cee64e385,2,9,5,2,18.032787,0.634615,3084.273423,4,9,2,1
892,2118,e2e267e6-ec82-46dd-ae95-9f2339f0c29d,1,6,11,6,22.95082,0.807692,3880.784631,30,13,1,1
893,745,99e85cc7-0bf4-4c59-bbfb-dafac0da3697,0,2,0,0,3.278689,0.115385,4667.22673,23,2,0,1
894,1675,9ecfb7a8-de6d-45b4-bfc6-66241637d0a9,3,17,9,12,40.983607,1.442308,2453.530392,12,22,3,3
895,135,317ef7f5-8b5f-412d-8e8c-0dc83281a7ba,0,0,1,0,1.639344,0.057692,187.272184,8,1,0,1
896,211,9a5a115d-fc45-4ee8-89cd-1b3148a388e0,1,9,6,0,19.672131,0.692308,5834.571817,4,11,1,1
897,747,7296b587-2cc9-47b8-9797-77e11d0e73dc,0,1,0,0,1.639344,0.057692,2662.909697,15,1,0,1
898,1676,e5a14e49-ff89-4c80-af6f-f08398221423,1,7,2,1,13.114754,0.461538,2682.538978,18,7,1,1
899,2125,05aecc08-cab4-43cf-a872-6341b742140b,0,4,7,1,13.114754,0.461538,4026.253639,17,8,0,1
900,1677,1fdd2e9c-aef8-4a60-baaa-6c28f6bdd880,0,5,1,0,9.836066,0.346154,3675.818505,49,6,0,1
901,1361,3acf7b27-1202-42a2-b0d9-605cced190eb,1,9,5,2,22.95082,0.807692,4977.212517,8,13,1,1
902,749,1b0dc7d3-a9fa-4671-9df7-7245b0ee1b58,0,4,1,0,8.196721,0.288462,3591.531561,18,5,0,1
903,752,a8f68343-0ed3-4c28-bfe7-f28bb7dc2252,1,7,2,0,13.114754,0.461538,3607.628281,35,7,1,1
904,2126,dfaf3367-41d1-416a-9854-a6d89f371b4a,1,12,9,3,26.229508,0.923077,4199.517189,38,14,2,1
905,1362,def38c5e-ec3b-4809-b4e1-f5327d043f61,0,11,2,0,21.311475,0.75,5221.177409,11,13,0,1
906,1678,2080c0e0-c4b7-4898-b213-b20c0aaca0f7,0,1,0,0,1.639344,0.057692,997.807072,16,1,0,1
907,753,32a4c14b-92d8-40fc-b22b-dcf6036c5da5,1,3,1,0,8.196721,0.288462,3353.789669,23,4,1,1
908,2128,09b2a115-d5e1-47aa-a652-428432d7c2c4,0,4,1,1,6.557377,0.230769,4605.580649,29,3,1,1
909,755,0487b12c-5495-43b4-a2b1-2923e315ccb3,0,2,0,1,4.918033,0.173077,3498.76726,30,3,0,1
910,1679,fc8994e4-e943-4ecf-86a6-d45b5440e940,0,1,1,1,1.639344,0.057692,34.274936,0,1,0,1
911,2129,c2fa38e8-de48-4897-8e9c-d13ce6a24cc9,0,6,8,6,21.311475,0.75,5293.090188,30,12,1,1
912,212,96ed0b46-f04a-4450-b496-70297ec52ec4,0,5,4,2,14.754098,0.519231,3988.628789,7,9,0,1
913,1681,694de1c8-8429-482e-9936-ffe5f5a308fb,5,9,8,1,29.508197,1.038462,2820.881677,23,13,5,3
914,2131,1272ab1a-7dd0-4c48-b279-aa067f0e14f7,0,0,0,0,0,0,282.80822,,,0,1
915,1682,f7d15f18-3727-48d6-85ea-6f775811314d,2,8,1,0,13.114754,0.461538,2416.115048,6,6,2,1
916,1684,e5fd900c-8ad7-448c-8b54-23b59799e0e6,2,19,12,20,55.737705,1.961538,7162.840816,22,32,2,3
917,2132,6eebc9e3-f180-4953-960a-f95d6d8df4ae,0,0,0,0,0,0,3803.419356,,,0,1
918,1685,dd1cfd03-4949-45b4-a4f6-cf70b5736651,4,23,10,9,52.459016,1.846154,5548.069754,18,28,4,3
919,2133,03f428e4-6bb4-4f80-80f0-804060b1f10f,0,6,0,0,9.836066,0.346154,4546.888868,99,6,0,1
920,1687,fa271d7c-7eaf-4a5f-b54e-17f6d97f21ae,3,10,9,2,32.786885,1.153846,5694.902811,24,17,3,2
921,2134,cf47a96e-ad01-4469-a9bd-0e5a489aab9c,2,7,0,0,11.47541,0.403846,4983.549573,60,5,2,1
922,1689,d917ac0f-6d91-43d8-bd9f-56a1e7449285,1,1,1,0,4.918033,0.173077,491.266047,11,2,1,1
923,2136,cfba4c05-836a-4eaf-83fb-cd946556f543,4,11,1,0,18.032787,0.634615,5918.939685,36,7,4,1
924,1691,0af97dfc-72f5-40a7-8b27-a26fbc8fd78a,0,5,2,4,16.393443,0.576923,1510.348878,11,10,0,1
925,2137,c53c8fd9-cf75-4ce5-8c02-1a1ae97a0fc3,1,11,1,1,18.032787,0.634615,6341.290973,28,10,1,1
926,1693,170df47e-68e2-4f4f-9727-e3fda2e550eb,1,10,5,14,32.786885,1.153846,3288.136593,24,19,1,2
927,2138,b41094ad-2463-40d0-9b2e-0759a03c73d2,1,4,1,2,9.836066,0.346154,4897.471391,29,5,1,1
928,1695,f868c1a8-0c57-4978-a06d-17b464d1a5f2,1,15,1,0,26.229508,0.923077,5048.874742,17,15,1,3
929,2139,7697caa0-ce5a-4bfd-9d93-fe70270103cc,2,8,2,1,14.754098,0.519231,5478.579539,32,6,3,1
930,1698,f233a0d2-6d05-4ab1-8731-dc44cbcbd77e,3,8,2,0,16.393443,0.576923,3853.745481,33,7,3,1
931,1699,9711f1b2-e3da-480e-9491-deb8f15ef14c,2,5,0,0,9.836066,0.346154,2165.103569,19,4,2,1
932,2141,f5e41e7d-a944-4667-9ca9-f21309599bdb,2,16,0,3,32.786885,1.153846,5395.065748,50,18,2,3
933,1701,7e2caf28-b1a4-4f93-926a-860616f1a37c,0,0,0,0,0,0,4171.406322,,,0,1
934,2142,fdd43cd0-c6f2-42e9-ae0e-f903a2c99a48,0,12,0,1,19.672131,0.692308,4542.870441,52,12,0,1
935,1703,8cb9804c-7147-4b2c-892f-3264b10bec65,0,1,0,0,1.639344,0.057692,1699.8842,36,1,0,1
936,1705,260b9649-cbe5-4b3e-8c94-30e0d01ce9b6,0,0,2,3,6.557377,0.230769,2018.409132,44,4,0,1
937,2143,a878826b-2a41-403a-b4a0-fae3d73c031b,0,6,0,1,11.47541,0.403846,2750.221829,37,7,0,1
938,1707,245fc0d9-8e5b-4968-801c-0c9e468aa471,0,2,0,2,6.557377,0.230769,2511.484419,46,4,0,1
939,2144,8e1ae799-bc5e-4ce1-984e-eac8959ad918,0,9,0,0,14.754098,0.519231,3212.496751,58,9,0,1
940,1708,699c0c65-a4b8-4bea-af7d-7e24a303e53b,0,8,3,3,18.032787,0.634615,5171.253649,81,11,0,1
941,2145,12eceac8-d7a3-4c9f-9f99-14ebbb0ff6e7,1,9,1,0,14.754098,0.519231,3237.261681,40,8,1,1
942,1709,32934b8d-a6d9-425f-8fea-12b34b572f95,0,0,0,1,1.639344,0.057692,369.155043,2,1,0,1
943,1712,a0d7683c-4793-4349-9d90-89b4a311c277,0,5,1,0,9.836066,0.346154,2369.221678,22,6,0,1
944,1713,531159e6-7efc-4bc3-b6e8-f5f2d8c4714b,0,1,0,0,1.639344,0.057692,2571.572959,43,1,0,1
945,1714,0223b93d-8ec8-40a4-8b75-d6e22e183689,0,3,0,0,4.918033,0.173077,2843.100587,58,3,0,1
946,1715,bdea38ef-3604-4ece-b71f-e5c2f4d7e71c,0,0,0,0,0,0,3039.867073,,,0,1
947,1716,e9c30300-9732-4d89-8161-51a96e106a78,0,6,0,1,11.47541,0.403846,3088.870608,53,7,0,1
948,1717,f2ee3021-0c16-4ae1-af3b-84d77908ba93,0,2,2,6,9.836066,0.346154,1788.559285,36,6,0,1
949,1718,1f7c01e0-a2db-4c75-aa02-411a34a6b942,2,15,14,8,37.704918,1.326923,2833.06279,26,21,2,3
950,1719,48a7c19e-6834-4239-824b-d8f62f8b5563,0,1,2,3,4.918033,0.173077,131.836535,4,2,1,1
951,171,8a59c1bb-87b7-4a59-baa5-62df3ae9f259,0,0,1,1,3.278689,0.115385,470.853699,12,2,0,1
952,1721,6106c1be-237a-4fbe-a48a-566df9a69630,1,3,4,1,9.836066,0.346154,2731.822181,39,5,1,1
953,1722,24cb327e-de2a-4efb-829b-0268429e4e38,0,2,3,0,6.557377,0.230769,3029.494158,47,4,0,1
954,1723,91b89049-86c8-4374-9b49-235d475e2424,1,11,8,2,27.868852,0.980769,5145.838981,82,16,1,1
955,1725,21737951-7d93-4057-ab36-466a3d796448,0,1,0,0,1.639344,0.057692,1329.558256,37,1,0,1
956,1727,0b6772a5-ea97-41e3-af1a-52d54c9fa396,0,0,0,1,1.639344,0.057692,4972.988402,84,1,0,1
957,1728,8c675b3f-6f28-400e-82dc-2511a866f81d,1,14,2,0,26.229508,0.923077,3139.229719,45,15,1,3
958,1729,7703c168-846e-4243-8317-2c77367832ac,0,5,2,8,18.032787,0.634615,2731.373802,49,11,0,1
959,1735,79443aab-fdc5-4424-bb04-066d3ffa0b2d,1,8,1,0,14.754098,0.519231,5124.190488,48,8,1,1
960,1737,2fc2d2c5-8c76-44f3-857b-5070b3265e46,2,12,1,0,22.95082,0.807692,4064.939866,58,12,2,1
961,1738,318cab29-2205-44b5-9621-0e98ba90f1a7,1,10,4,3,21.311475,0.75,2227.441715,30,12,1,1
962,1739,72959916-99aa-4c0e-806f-27def4c6ae6b,0,6,4,2,9.836066,0.346154,884.60299,12,5,1,1
963,1743,fa1de8cd-eee6-4801-a77d-bf8a8825df2b,0,3,0,1,6.557377,0.230769,1447.226645,30,4,0,1
964,1745,3f12ef7d-e6f9-434d-87cd-43aaf1959d54,0,5,1,0,8.196721,0.288462,7104.479454,56,5,0,1
965,1747,aa81f4e0-a3be-49d1-89c6-0c62a510f74c,4,10,5,6,21.311475,0.75,4654.941466,35,9,4,1
966,1749,ae4332a4-f850-4207-a2eb-a4463b6eae43,1,11,6,6,22.95082,0.807692,3641.590984,40,12,2,1
967,174,f43b022b-6231-4e0d-ba57-51f1da620539,0,0,1,0,1.639344,0.057692,268.547056,5,1,0,1
968,1751,0594fdd1-733d-443a-aa0f-27a29e0f2216,0,4,7,1,16.393443,0.576923,4218.943336,40,10,0,1
969,1752,2b7eb3e8-0195-4966-8848-6cc0c9a1f1c0,0,2,9,0,14.754098,0.519231,5267.49232,15,9,0,1
970,1753,93c566ad-dd4c-4af9-bb61-92cd783239f7,0,5,1,0,9.836066,0.346154,2964.665596,38,6,0,1
971,1754,937cd852-6959-409a-89b9-492540a425cb,0,1,0,0,1.639344,0.057692,1985.074959,21,1,0,1
972,1755,eebc4a8a-b6e5-4bdf-99b4-ac6b2e88042a,0,0,0,0,0,0,1473.544521,,,0,1
973,1756,4359f4ad-b122-44d2-b16f-8a48285a89e7,0,5,0,0,8.196721,0.288462,4389.005585,59,5,0,1
974,1757,32ffdef3-9b23-4d53-aba2-abdacfdae4e1,1,9,6,2,19.672131,0.692308,2286.061994,37,11,1,1
975,1758,92001325-1fcd-4d07-8ffd-0af648c26bac,0,11,5,0,19.672131,0.692308,2325.910223,29,12,0,1
976,1759,5bad9f20-48a8-412e-83b4-502b1a82cbc0,1,3,0,0,4.918033,0.173077,2199.239028,25,2,1,1
977,1761,7672a65e-2651-4f69-b7eb-c6e467bfab4c,0,4,4,0,11.47541,0.403846,1880.306184,56,7,0,1
978,1762,0a848ef2-0eca-47ff-ba00-cca2b3b25c9e,0,9,0,0,14.754098,0.519231,2449.601001,45,9,0,1
979,1763,1836d519-be1f-4cea-8d38-3db0c16785ed,1,3,0,0,4.918033,0.173077,1459.615841,31,2,1,1
980,1764,31212af5-f537-441a-9308-87069e1b171c,0,0,0,0,0,0,2307.395763,,,0,1
981,1765,4604ddf1-58b5-4cde-81d1-64072b8944b9,0,0,0,0,0,0,1054.675809,,,0,1
982,1766,d591afed-e8ef-4dfe-99cc-211c7150fbc7,1,1,0,1,4.918033,0.173077,1666.133113,47,2,1,1
983,1767,37f359c1-d378-4998-ac98-ace877fb63af,1,7,1,0,13.114754,0.461538,6225.800977,49,7,1,1
984,1768,48c5494f-c620-43b7-889a-bdf4a5da42a3,0,1,1,1,3.278689,0.115385,2621.191853,42,2,0,1
985,176,78467b28-d304-404d-ab7c-b594ea3e2822,0,0,6,0,9.836066,0.346154,60.328373,6,6,0,1
986,1771,24f5edf2-b252-47b0-8b7e-9fb6bafad25d,1,0,0,0,1.639344,0.057692,259.247024,,,1,1
987,1772,ee6c5f6f-c668-4019-9e50-472501a66a95,0,5,0,0,8.196721,0.288462,1624.472841,25,5,0,1
988,1773,ea4a9705-8bec-4846-8874-2dc576fc3e06,0,0,0,0,0,0,72.810532,,,0,1
989,1774,1988721e-7497-4180-9065-37259ed1771a,0,0,0,0,0,0,1771.539554,,,0,1
990,1775,0f9da729-83b5-4628-b532-370b62613c90,0,1,2,1,6.557377,0.230769,1770.597022,34,4,0,1
991,1776,481447ee-a9d8-40c0-8e80-ccacea52b3ed,1,7,5,2,18.032787,0.634615,3123.905514,50,10,1,1
992,1777,e8fd53a3-04b6-4fef-9ef3-ac64127b5a13,3,22,6,0,37.704918,1.326923,3706.77093,46,20,3,3
993,1778,34d3fb2b-f8fd-49a1-81c8-642b4738a784,0,0,0,0,0,0,237.473226,,,0,1
994,1779,10389748-b26a-4829-8e60-3a0d800d2769,0,2,0,0,3.278689,0.115385,2536.735779,37,2,0,1
995,1781,5d15188c-6aef-4d5d-a83f-b9ea9ee6154d,0,10,1,0,16.393443,0.576923,5831.832105,34,10,0,1
996,1782,892a572e-b6d7-41cc-b7e0-2c011a04e238,0,3,1,0,4.918033,0.173077,1026.566218,28,3,0,1
997,1783,1a4afdb6-59b4-402b-8289-10a8dfe737c7,0,2,0,0,3.278689,0.115385,1759.867832,21,2,0,1
998,1785,3eae7728-4a33-4178-bd93-553705772948,2,9,1,0,18.032787,0.634615,5046.4549,57,9,2,1
999,1787,067b6a55-9fea-47fa-b4c2-9364e107e35d,0,9,4,1,19.672131,0.692308,3585.178185,18,12,0,1
1000,1788,9feae078-b708-42a4-92bc-269c7080c3c1,0,3,3,0,6.557377,0.230769,1598.9369,23,4,0,1
